Data
""
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -66 SEQ: 12543 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 9308 CHNL: 8 SSID: OPPO A77
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -93 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -94 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -95 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -97 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -67 SEQ: 16081 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -67 SEQ: 12591 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -67 SEQ: 5340 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -66 SEQ: 16129 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -66 SEQ: 12639 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 5387 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -67 SEQ: 16177 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -67 SEQ: 12687 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -67 SEQ: 5435 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -92 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -94 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -93 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 16225 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -36 SEQ: 9499 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 16336 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 12846 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 5595 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -64 SEQ: 16384 CHNL: 11 SSID: IITJMU_Guest
