_id,MAC_add,pie1[0],pie1[1],pie1[2],pie1[3],pie1[4],pie1[5],pie1[6],pie1[7],pie1[8],pie1[9],pie1[10],pie1[11],pie1[12],pie1[13],pie1[14],pie1[15],pie1[16],pie1[17],pie1[18],pie1[19],pie1[20],pie1[21],pie1[22],pie1[23],pie1[24],pie1[25],pie1[26],pie1[27],pie1[28],pie1[29],pie1[30],pie1[31],pie1[32],pie1[33],pie1[34],pie1[35],pie1[36],pie1[37],pie1[38],pie1[39],pie1[40],pie1[41],pie1[42],pie1[43],pie1[44],pie1[45],pie1[46],pie1[47],pie1[48],pie1[49],pie1[50],pie1[51],pie1[52],pie1[53],pie1[54],pie1[55],pie1[56],pie1[57],pie1[58],pie1[59],pie1[60],pie1[61],pie1[62],pie1[63],pie1[64],pie1[65],pie1[66],pie1[67],pie1[68],pie1[69],pie1[70],pie1[71],pie1[72],pie1[73],pie1[74],pie1[75],pie1[76],pie1[77],pie1[78],pie1[79],pie1[80],pie1[81],pie1[82],pie1[83],pie1[84],pie1[85],pie1[86],pie1[87],pie1[88],pie1[89],pie1[90],pie1[91],pie1[92],pie1[93],pie1[94],pie1[95],pie2[0]
6fbd7fb099624e858a51911c,7D:71:E2:6A:81:F1,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad44613d889848b6b8179a03,5B:36:E1:0C:8A:29,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14cdb3d960c41c2bfcacbd2,C7:86:C4:EB:4F:2F,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0265f12427364b8791500b4e,77:D5:66:00:92:4F,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7be26d2616d846b68504f0d0,D6:BD:F6:18:CD:44,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73ccff656dec434ebb3adf5e,7A:06:6F:1D:F8:4D,2024-06-04 09:10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17275540fed40948074e520,D8:78:C9:E7:80:34,2024-06-04 09:10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601b88245fa04cecb3638aed,F9:B4:C5:C0:07:BD,2024-06-04 09:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba14cc856e3549968cff5d7a,E4:F1:7E:7A:0D:9C,2024-06-04 09:11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eba62783ab6f430f87e32f4a,49:99:F8:E0:69:C0,2024-06-04 09:11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b17d2e117b842a685afe37b,68:D8:8C:CD:9E:6A,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638723ed338c40c88d065d2f,D8:AA:46:D3:3D:5F,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437a254582043e198ca9dad,7C:3B:58:46:84:AC,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf2ab5e3ec49c298774f42,6B:49:97:CC:71:C9,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fdc8a8b7d4e4b2fa7fce5f7,E3:A9:00:AC:DC:0B,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9302edb478e54c108be7a616,44:07:32:71:70:29,2024-06-04 09:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3d92f7e2746dea2e0ede3,04:7F:0E:C5:42:75,2024-06-04 09:13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90fa9e201d2e4bac966e38f7,58:FC:C6:96:2C:47,2024-06-04 09:13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7831af4ff9864550bc2c8461,8C:64:A2:D6:C4:DB,2024-06-04 09:13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951a7034abaf46dcbabedf96,F5:51:88:27:2F:31,2024-06-04 09:14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b58750fc2e443b6ae59d55c,7E:23:DD:EF:EE:B8,2024-06-04 09:15:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770fcdb34c254cdb98d37fff,E0:6C:D4:64:5D:ED,2024-06-04 09:15:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de7297c31eef49c38b0ac289,D1:6C:F5:9D:FC:9F,2024-06-04 09:16:40,2024-06-04 09:16:57,2024-06-04 09:17:33,2024-06-04 09:17:49,2024-06-04 09:18:05,2024-06-04 09:18:26,2024-06-04 09:18:57,2024-06-04 09:19:29,2024-06-04 09:19:45,2024-06-04 09:20:00,2024-06-04 09:20:37,2024-06-04 09:20:53,2024-06-04 09:21:14,2024-06-04 09:21:35,2024-06-04 09:21:50,2024-06-04 09:23:09,2024-06-04 09:23:41,2024-06-04 09:23:56,2024-06-04 09:24:12,2024-06-04 09:24:28,2024-06-04 09:25:15,2024-06-04 09:25:31,2024-06-04 09:25:47,2024-06-04 09:26:03,2024-06-04 09:26:18,2024-06-04 09:27:00,2024-06-04 09:27:16,2024-06-04 09:27:32,2024-06-04 09:27:48,2024-06-04 09:28:03,2024-06-04 09:28:24,2024-06-04 09:28:40,2024-06-04 09:29:01,2024-06-04 09:29:22,2024-06-04 09:29:43,2024-06-04 09:29:58,2024-06-04 09:30:14,2024-06-04 09:30:30,2024-06-04 09:30:46,2024-06-04 09:31:07,2024-06-04 09:31:22,2024-06-04 09:31:38,2024-06-04 09:32:20,2024-06-04 09:32:36,2024-06-04 09:32:57,2024-06-04 09:33:13,2024-06-04 09:33:28,2024-06-04 09:33:44,2024-06-04 09:34:00,2024-06-04 09:34:16,2024-06-04 09:34:38,2024-06-04 09:35:16,2024-06-04 09:35:32,2024-06-04 09:35:53,2024-06-04 09:36:08,2024-06-04 09:36:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802fa5d627d24cfe8bc8d775,41:42:FA:9E:14:81,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b4910862b444e0b9ea9336,4C:28:CA:B5:74:7D,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f2aa7f76094ee28542fd5b,69:F3:28:FE:4D:63,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d8de9938f754d33984a8d2c,45:60:28:63:1A:30,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af9281c704174d57b81916c0,56:C2:71:BD:0D:93,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ac49cf248ac40ab8f91fdd3,CF:74:32:E9:C2:8D,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff1ba7d17cb4554bb1560a1,40:45:DA:9C:DF:76,2024-06-04 09:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1dc8d283e046ffa01f6618,41:42:9E:4F:1C:1D,2024-06-04 09:17:18,2024-06-04 09:23:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fd732d8bc144f1b3c070d0,41:D6:A0:61:11:A4,2024-06-04 09:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f9dfdc8b38407ea8349078,45:04:AD:B0:C1:F8,2024-06-04 09:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db757b2a3d6f4f52b6a99f4e,46:72:1E:DA:62:D7,2024-06-04 09:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937c860c35c144ab86bd7dd3,C6:0B:8F:69:72:66,2024-06-04 09:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
087fad67a747483a9e027e26,42:D4:86:C8:A6:AE,2024-06-04 09:18:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148030025304ebeadbbf9a6,65:0E:06:2A:F9:64,2024-06-04 09:19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a283deeddbc4f66a2fbb5f5,D5:B5:43:05:1D:39,2024-06-04 09:19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52825d7f36e41b987a8deb1,7B:18:20:07:06:7B,2024-06-04 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c238ae68e9a4b29ad354d30,7B:A2:93:91:82:78,2024-06-04 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19ee19d25685409c9e2d23b7,DE:AD:DE:6A:C6:12,2024-06-04 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eec3fb5bc514f9788a3f700,7B:4E:7B:95:F0:61,2024-06-04 09:21:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24bd3a040a9645e8b3875c23,6D:B1:AE:7B:C2:E3,2024-06-04 09:23:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c4a3f20e0f494b98d4ded8,69:24:5E:46:28:1C,2024-06-04 09:24:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:24:15
e4249c82c30c4fc29e11a7c5,78:D5:72:A4:DC:99,2024-06-04 09:26:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e0515fcea34b03978bc55a,F4:60:77:26:CD:A9,2024-06-04 09:26:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:26:39
95f76ef5620041e18a6eaee6,47:DF:D6:E6:82:D4,2024-06-04 09:27:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:27:25
1f9d96670968406fb1a29871,D2:8C:FE:FD:EE:C6,2024-06-04 09:29:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660c3c4144154154bc9f5603,E0:7D:EA:79:15:88,2024-06-04 09:29:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:29:17
46bc68df9025482fb1afdc0c,43:43:0C:F9:25:17,2024-06-04 09:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ac4006a5344019bc2eac4a,44:53:07:7C:F5:E6,2024-06-04 09:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bce0c3e4d004dd7a5add8b7,4B:2C:F5:B3:4D:76,2024-06-04 09:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7e599657b7b46f1b563b39b,67:6E:9F:5B:DF:C5,2024-06-04 09:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:29:17
5c74d58852164120931ee3fa,54:34:20:07:75:BD,2024-06-04 09:30:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:30:38
1930135d9c734f3aa0c79684,65:4F:B2:A5:9A:9A,2024-06-04 09:31:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:30:38
27a69600caf44bc3b471ff5c,BB:44:86:94:FE:C9,2024-06-04 09:31:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc3c7f161064a5eaf244df1,70:2B:D8:DC:4F:DC,2024-06-04 09:32:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb6fbd6fc8d4ccab7c89920,46:F5:E5:00:1C:08,2024-06-04 09:32:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b111438668441b848a7451,F1:9C:9F:DC:34:77,2024-06-04 09:32:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94c8aa133cb049dc901ace63,4E:0A:10:2D:4A:32,2024-06-04 09:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbe46b661c54261aee1789f,50:9E:5A:DE:58:3E,2024-06-04 09:32:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
