2024-02-29 10:23:40,OnePlus Nord,AC:5F:EA:37:B2:6F,3
2024-02-29 10:23:40,dark_hunter,90:DF:7D:3E:FB:F0,2
2024-02-29 10:23:40,realme narzo 60 5G,E4:8C:73:96:6B:FE,2
2024-02-29 10:23:40,OnePlus Nord2 5G,D0:49:7C:85:41:8B,2
2024-02-29 10:23:58,Unknown,2C:A7:EF:9F:28:F0,-1
2024-02-29 10:23:58,AirPods Pro,41:42:11:A4:E5:AE,1
2024-02-29 10:23:58,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,1
2024-02-29 10:23:58,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,1
2024-02-29 10:23:58,Airdopes 138,A2:5D:B6:45:56:56,1
2024-02-29 10:23:58,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,1
2024-02-29 10:23:58,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,1
2024-02-29 10:23:58,JBL E25BT,00:14:41:22:CE:7A,1
2024-02-29 10:23:58,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,1
2024-02-29 10:23:58,OnePlus 7T,4C:4F:EE:4A:E3:78,5
2024-02-29 10:23:58,OnePlus Nord 2T 5G,30:BB:7D:30:54:9A,1
2024-02-29 10:23:58,realme narzo 60 5G,E4:8C:73:96:6B:FE,1
2024-02-29 10:23:58,OnePlus Nord CE 2 Lite 5G,AC:C0:48:12:52:74,1
2024-02-29 10:23:58,Vision 2 Calling_3406,29:2A:1B:25:34:06,1
2024-02-29 10:23:58,OPPO A77,30:7F:10:63:72:9E,5
2024-02-29 10:23:58,dark_hunter,90:DF:7D:3E:FB:F0,1
2024-02-29 10:23:58,OnePlus Nord2 5G,D0:49:7C:85:41:8B,1
2024-02-29 10:23:58,OnePlus Nord,AC:5F:EA:37:B2:6F,2
2024-02-29 10:23:58,LAPTOP-DMI8HITC,24:EE:9A:5E:8B:60,2
2024-02-29 10:24:16,Unknown,5C:17:CF:6D:EB:CF,-2
2024-02-29 10:24:16,AirPods Pro,41:42:11:A4:E5:AE,0
2024-02-29 10:24:16,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,0
2024-02-29 10:24:16,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,0
2024-02-29 10:24:16,Airdopes 138,A2:5D:B6:45:56:56,0
2024-02-29 10:24:16,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,0
2024-02-29 10:24:16,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,0
2024-02-29 10:24:16,JBL E25BT,00:14:41:22:CE:7A,0
2024-02-29 10:24:16,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,0
2024-02-29 10:24:16,Vision 2 Calling_3406,29:2A:1B:25:34:06,0
2024-02-29 10:24:16,OnePlus Nord,AC:5F:EA:37:B2:6F,1
2024-02-29 10:24:16,OnePlus Nord CE 2 Lite 5G,AC:C0:48:12:52:74,0
2024-02-29 10:24:16,LAPTOP-DMI8HITC,24:EE:9A:5E:8B:60,1
2024-02-29 10:24:16,realme narzo 60 5G,E4:8C:73:96:6B:FE,0
2024-02-29 10:24:16,dark_hunter,90:DF:7D:3E:FB:F0,0
2024-02-29 10:24:16,OnePlus Nord2 5G,D0:49:7C:85:41:8B,0
2024-02-29 10:24:16,OPPO A77,30:7F:10:63:72:9E,4
2024-02-29 10:35:53,Unknown,AC:5F:EA:37:B2:6F,-3
2024-02-29 10:35:53,Unknown,4C:50:F1:D0:05:2A,-4
2024-02-29 10:35:53,Unknown,30:BB:7D:30:54:9A,-5
2024-02-29 10:35:53,AirPods Pro,41:42:11:A4:E5:AE,-1
2024-02-29 10:35:53,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-1
2024-02-29 10:35:53,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-1
2024-02-29 10:35:53,Airdopes 138,A2:5D:B6:45:56:56,-1
2024-02-29 10:35:53,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-1
2024-02-29 10:35:53,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-1
2024-02-29 10:35:53,JBL E25BT,00:14:41:22:CE:7A,-1
2024-02-29 10:35:53,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-1
2024-02-29 10:35:53,Unknown,78:B4:4E:8F:23:95,-6
2024-02-29 10:35:53,Unknown,29:46:4E:A6:DB:C0,-7
2024-02-29 10:35:53,Vision 2 Calling_3406,29:2A:1B:25:34:06,-1
2024-02-29 10:35:53,LAPTOP-DMI8HITC,24:EE:9A:5E:8B:60,0
2024-02-29 10:35:53,realme narzo 60 5G,E4:8C:73:96:6B:FE,-1
2024-02-29 10:35:53,OnePlus Nord2 5G,D0:49:7C:85:41:8B,-1
2024-02-29 10:35:53,OnePlus Nord CE 2 Lite 5G,AC:C0:48:12:52:74,-1
2024-02-29 10:35:53,dark_hunter,90:DF:7D:3E:FB:F0,-1
2024-02-29 20:26:54,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-2
2024-02-29 20:26:54,AirPods Pro,41:42:11:A4:E5:AE,-2
2024-02-29 20:26:54,Airdopes 138,A2:5D:B6:45:56:56,-2
2024-02-29 20:26:54,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-2
2024-02-29 20:26:54,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-2
2024-02-29 20:26:54,JBL E25BT,00:14:41:22:CE:7A,-2
2024-02-29 20:26:54,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-2
2024-02-29 20:26:54,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-2
2024-02-29 20:26:54,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,5
2024-02-29 20:26:54,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,5
2024-02-29 20:37:58,Unknown,AC:C0:48:14:11:40,-8
2024-02-29 20:37:58,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-3
2024-02-29 20:37:58,AirPods Pro,41:42:11:A4:E5:AE,-3
2024-02-29 20:37:58,Airdopes 138,A2:5D:B6:45:56:56,-3
2024-02-29 20:37:58,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-3
2024-02-29 20:37:58,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-3
2024-02-29 20:37:58,JBL E25BT,00:14:41:22:CE:7A,-3
2024-02-29 20:37:58,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-3
2024-02-29 20:37:58,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-3
2024-02-29 20:37:58,Unknown,68:D8:8C:3C:20:6F,-9
2024-02-29 20:37:58,Airdopes 190,65:DE:71:1A:8A:94,5
2024-02-29 20:37:58,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,4
2024-02-29 20:37:58,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,4
2024-02-29 20:37:58,OPPO A77,30:7F:10:63:72:9E,3
2024-02-29 20:38:16,Unknown,AC:C0:48:14:11:40,-10
2024-02-29 20:38:16,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-4
2024-02-29 20:38:16,AirPods Pro,41:42:11:A4:E5:AE,-4
2024-02-29 20:38:16,Airdopes 138,A2:5D:B6:45:56:56,-4
2024-02-29 20:38:16,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-4
2024-02-29 20:38:16,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-4
2024-02-29 20:38:16,JBL E25BT,00:14:41:22:CE:7A,-4
2024-02-29 20:38:16,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-4
2024-02-29 20:38:16,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-4
2024-02-29 20:38:16,Unknown,68:D8:8C:3C:20:6F,-11
2024-02-29 20:38:16,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,3
2024-02-29 20:38:16,Airdopes 190,65:DE:71:1A:8A:94,4
2024-02-29 20:38:16,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,3
2024-02-29 20:38:16,OPPO A77,30:7F:10:63:72:9E,2
2024-02-29 20:38:33,Unknown,BC:64:D9:F6:29:5A,-12
2024-02-29 20:38:33,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-5
2024-02-29 20:38:33,AirPods Pro,41:42:11:A4:E5:AE,-5
2024-02-29 20:38:33,Airdopes 138,A2:5D:B6:45:56:56,-5
2024-02-29 20:38:33,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-5
2024-02-29 20:38:33,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-5
2024-02-29 20:38:33,JBL E25BT,00:14:41:22:CE:7A,-5
2024-02-29 20:38:33,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-5
2024-02-29 20:38:33,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-5
2024-02-29 20:38:33,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,2
2024-02-29 20:38:33,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,2
2024-02-29 20:38:33,OPPO A77,30:7F:10:63:72:9E,1
2024-02-29 20:38:51,Unknown,74:86:69:88:E2:CC,-13
2024-02-29 20:38:51,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-6
2024-02-29 20:38:51,AirPods Pro,41:42:11:A4:E5:AE,-6
2024-02-29 20:38:51,Airdopes 138,A2:5D:B6:45:56:56,-6
2024-02-29 20:38:51,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-6
2024-02-29 20:38:51,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-6
2024-02-29 20:38:51,JBL E25BT,00:14:41:22:CE:7A,-6
2024-02-29 20:38:51,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-6
2024-02-29 20:38:51,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-6
2024-02-29 20:38:51,Unknown,68:D8:8C:3C:20:6F,-14
2024-02-29 20:38:51,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,1
2024-02-29 20:38:51,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,1
2024-02-29 20:38:51,OPPO A77,30:7F:10:63:72:9E,0
2024-02-29 20:39:09,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-7
2024-02-29 20:39:09,AirPods Pro,41:42:11:A4:E5:AE,-7
2024-02-29 20:39:09,Airdopes 138,A2:5D:B6:45:56:56,-7
2024-02-29 20:39:09,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-7
